Month,Sector,PE,ROE
2019-04,ETRON,16.2,9.98
2019-04,FASHION,11.68,4.17
2019-04,FIN,19.52,16.16
2019-04,FINCIAL,44.43,3.69
2019-04,FOOD,22.3,9.86
2019-04,HELTH,37.1,16.25
2019-04,HOME,59.73,-0.69
2019-04,ICT,23.87,11.92
2019-04,IMM,30.42,-1.27
2019-04,INDUS,24.55,4.64
2019-04,INSUR,13.93,8.69
2019-04,MEDIA,65.41,5.84
2019-04,MINE,,0.63
2019-04,PAPER,8.45,34.35
2019-04,PERSON,19.18,6.3
2019-04,PETRO,9.04,10.23
2019-04,PF&REIT,,
2019-04,PKG,13.12,9.95
2019-04,PROF,23.85,6.7
2019-04,PROP,16.2,10.53
2019-04,PROPCON,33.47,2.48
2019-04,RESOURC,72.28,-0.64
2019-04,SERVICE,89.35,7.35
2019-04,STEEL,327.64,-6.01
2019-04,TECH,,-0.13
2019-04,TOURISM,27.41,5.42
2019-04,TRANS,61.49,4.44
2019-05,AGRI,27.64,3.71
2019-05,AGRO,100.39,1.79
2019-05,AUTO,11.71,8.84
2019-05,BANK,10.31,10.12
2019-05,COMM,28.72,16.15
2019-05,CONMAT,14.96,11.49
2019-05,CONS,32.98,4.85
2019-05,CONSUMP,20.87,8.86
2019-05,ENERG,15.7,10.36
2019-05,ETRON,13.58,9.98
2019-05,FASHION,11.63,4.17
2019-05,FIN,19.44,16.16
2019-05,FINCIAL,59.43,3.69
2019-05,FOOD,22.07,9.86
2019-05,HELTH,29.33,16.25
2019-05,HOME,88.27,-0.69
2019-05,ICT,24.04,11.92
2019-05,IMM,62.3,-1.27
2019-05,INDUS,22.19,4.64
2019-05,INSUR,14.05,8.69
2019-05,MEDIA,74.68,5.84
2019-05,MINE,,0.63
2019-05,PAPER,7.97,34.35
2019-05,PERSON,18.91,6.3
2019-05,PETRO,9.54,10.23
2019-05,PF&REIT,,
2019-05,PKG,11.78,9.95
2019-05,PROF,22.95,6.7
2019-05,PROP,14.09,10.53
2019-05,PROPCON,28.81,2.48
2019-05,RESOURC,104.47,-0.64
2019-05,SERVICE,60.47,7.35
2019-05,STEEL,,-6.01
2019-05,TECH,,-0.13
2019-05,TOURISM,27.14,5.42
2019-05,TRANS,72.13,4.44
2019-06,AGRI,29.74,3.71
2019-06,AGRO,120.14,1.79
2019-06,AUTO,11.84,8.84
2019-06,BANK,10.65,10.12
2019-06,COMM,31.0,16.15
2019-06,CONMAT,15.84,11.49
2019-06,CONS,35.72,4.85
2019-06,CONSUMP,23.95,8.86
2019-06,ENERG,16.97,10.36
2019-06,ETRON,14.35,9.98
2019-06,FASHION,11.78,4.17
2019-06,FIN,21.31,16.16
2019-06,FINCIAL,55.97,3.69
2019-06,FOOD,23.3,9.86
2019-06,HELTH,29.77,16.25
2019-06,HOME,88.85,-0.69
2019-06,ICT,27.05,11.92
2019-06,IMM,63.99,-1.27
2019-06,INDUS,23.12,4.64
2019-06,INSUR,14.34,8.69
2019-06,MEDIA,69.64,5.84
2019-06,MINE,,0.63
2019-06,PAPER,8.21,34.35
2019-06,PERSON,19.75,6.3
2019-06,PETRO,9.91,10.23
2019-06,PF&REIT,,
2019-06,PKG,12.28,9.95
2019-06,PROF,24.16,6.7
2019-06,PROP,14.86,10.53
2019-06,PROPCON,28.57,2.48
2019-06,RESOURC,337.89,-0.64
2019-06,SERVICE,41.36,7.35
2019-06,STEEL,,-6.01
2019-06,TECH,,-0.13
2019-06,TOURISM,27.91,5.42
2019-06,TRANS,80.6,4.44
2019-07,AGRI,29.67,1.77
2019-07,AGRO,131.65,5.23
2019-07,AUTO,11.45,8.62
2019-07,BANK,10.37,9.98
2019-07,COMM,31.13,15.12
2019-07,CONMAT,15.11,11.14
2019-07,CONS,34.62,3.6
2019-07,CONSUMP,22.85,7.69
2019-07,ENERG,16.74,9.05
2019-07,ETRON,13.13,7.87
2019-07,FASHION,11.36,3.34
2019-07,FIN,22.28,16.12
2019-07,FINCIAL,61.01,1.88
2019-07,FOOD,23.64,10.87
2019-07,HELTH,29.36,16.03
2019-07,HOME,88.45,-0.19
2019-07,ICT,26.53,14.6
2019-07,IMM,,-0.66
2019-07,INDUS,22.41,3.74
2019-07,INSUR,15.66,8.7
2019-07,MEDIA,66.45,6.2
2019-07,MINE,,1.02
2019-07,PAPER,9.1,31.32
2019-07,PERSON,19.39,5.04
2019-07,PETRO,9.16,6.3
2019-07,PF&REIT,,
2019-07,PKG,12.11,10.1
2019-07,PROF,23.15,4.61
2019-07,PROP,14.8,10.41
2019-07,PROPCON,27.89,1.32
2019-07,RESOURC,340.2,16.21
2019-07,SERVICE,44.44,9.78
2019-07,STEEL,,-6.08
2019-07,TECH,,2.76
2019-07,TOURISM,26.7,4.67
2019-07,TRANS,79.6,3.86
2019-08,AGRI,28.99,1.77
2019-08,AGRO,164.91,5.23
2019-08,AUTO,12.16,8.62
2019-08,BANK,9.49,9.98
2019-08,COMM,30.74,15.12
2019-08,CONMAT,16.09,11.14
2019-08,CONS,29.2,3.6
2019-08,CONSUMP,26.18,7.69
2019-08,ENERG,16.42,9.05
2019-08,ETRON,12.89,7.87
2019-08,FASHION,14.6,3.34
2019-08,FIN,20.86,16.12
2019-08,FINCIAL,45.69,1.88
2019-08,FOOD,23.99,10.87
2019-08,HELTH,28.05,16.03
2019-08,HOME,,-0.19
2019-08,ICT,35.63,14.6
2019-08,IMM,,-0.66
2019-08,INDUS,27.44,3.74
2019-08,INSUR,14.06,8.7
2019-08,MEDIA,58.38,6.2
2019-08,MINE,,1.02
2019-08,PAPER,7.91,31.32
2019-08,PERSON,22.49,5.04
2019-08,PETRO,10.31,6.3
2019-08,PF&REIT,,
2019-08,PKG,12.62,10.1
2019-08,PROF,27.49,4.61
2019-08,PROP,14.92,10.41
2019-08,PROPCON,42.35,1.32
2019-08,RESOURC,,16.21
2019-08,SERVICE,22.82,9.78
2019-08,STEEL,,-6.08
2019-08,TECH,,2.76
2019-08,TOURISM,33.11,4.67
2019-08,TRANS,94.17,3.86
2019-09,AGRI,28.3,1.77
2019-09,AGRO,157.22,5.23
2019-09,AUTO,11.99,8.62
2019-09,BANK,9.52,9.98
2019-09,COMM,29.91,15.12
2019-09,CONMAT,15.71,11.14
2019-09,CONS,28.27,3.6
2019-09,CONSUMP,25.97,7.69
2019-09,ENERG,17.13,9.05
2019-09,ETRON,13.05,7.87
2019-09,FASHION,14.42,3.34
2019-09,FIN,20.84,16.12
2019-09,FINCIAL,44.89,1.88
2019-09,FOOD,22.99,10.87
2019-09,HELTH,28.21,16.03
2019-09,HOME,,-0.19
2019-09,ICT,33.51,14.6
2019-09,IMM,,-0.66
2019-09,INDUS,27.14,3.74
2019-09,INSUR,13.77,8.7
2019-09,MEDIA,57.02,6.2
2019-09,MINE,,1.02
2019-09,PAPER,7.91,31.32
2019-09,PERSON,22.81,5.04
2019-09,PETRO,10.07,6.3
2019-09,PF&REIT,,
2019-09,PKG,12.15,10.1
2019-09,PROF,29.14,4.61
2019-09,PROP,14.27,10.41
2019-09,PROPCON,47.37,1.32
2019-09,RESOURC,,16.21
2019-09,SERVICE,22.71,9.78
2019-09,STEEL,,-6.08
2019-09,TECH,,2.76
2019-09,TOURISM,33.28,4.67
2019-09,TRANS,95.56,3.86
2019-10,AGRI,25.02,0.12
2019-10,AGRO,51.29,5.6
2019-10,AUTO,11.09,6.57
2019-10,BANK,9.03,9.89
2019-10,COMM,28.88,15.01
2019-10,CONMAT,14.79,10.2
2019-10,CONS,25.06,6.55
2019-10,CONSUMP,23.27,9.04
2019-10,ENERG,16.99,9.52
2019-10,ETRON,13.27,6.29
2019-10,FASHION,13.92,1.92
2019-10,FIN,21.55,15.66
2019-10,FINCIAL,44.08,6.49
2019-10,FOOD,22.7,11.34
2019-10,HELTH,27.9,15.95
2019-10,HOME,,1.12
2019-10,ICT,32.03,19.3
2019-10,IMM,,-0.78
2019-10,INDUS,24.96,4.42
2019-10,INSUR,13.25,8.33
2019-10,MEDIA,56.1,5.98
2019-10,MINE,,1.22
2019-10,PAPER,7.46,29.63
2019-10,PERSON,22.54,2.54
2019-10,PETRO,9.21,4.73
2019-10,PF&REIT,,
2019-10,PKG,11.88,9.72
2019-10,PROF,27.77,5.21
2019-10,PROP,16.0,9.86
2019-10,PROPCON,46.48,0.25
2019-10,RESOURC,,16.84
2019-10,SERVICE,21.22,10.69
2019-10,STEEL,,-4.82
2019-10,TECH,248.78,9.54
2019-10,TOURISM,30.67,3.54
2019-10,TRANS,98.16,6.69
2019-11,AGRI,49.5,0.12
2019-11,AGRO,53.96,5.6
2019-11,AUTO,11.29,6.57
2019-11,BANK,9.42,9.89
2019-11,COMM,28.86,15.01
2019-11,CONMAT,15.69,10.2
2019-11,CONS,32.3,6.55
2019-11,CONSUMP,26.67,9.04
2019-11,ENERG,19.35,9.52
2019-11,ETRON,16.93,6.29
2019-11,FASHION,17.73,1.92
2019-11,FIN,20.46,15.66
2019-11,FINCIAL,85.01,6.49
2019-11,FOOD,20.71,11.34
2019-11,HELTH,28.17,15.95
2019-11,HOME,,1.12
2019-11,ICT,25.65,19.3
2019-11,IMM,,-0.78
2019-11,INDUS,30.27,4.42
2019-11,INSUR,13.29,8.33
2019-11,MEDIA,57.27,5.98
2019-11,MINE,,1.22
2019-11,PAPER,7.63,29.63
2019-11,PERSON,26.22,2.54
2019-11,PETRO,16.4,4.73
2019-11,PF&REIT,,
2019-11,PKG,11.2,9.72
2019-11,PROF,48.79,5.21
2019-11,PROP,15.85,9.86
2019-11,PROPCON,67.43,0.25
2019-11,RESOURC,7.83,16.84
2019-11,SERVICE,17.93,10.69
2019-11,STEEL,,-4.82
2019-11,TECH,52.51,9.54
2019-11,TOURISM,46.82,3.54
2019-11,TRANS,108.49,6.69
2019-12,AGRI,49.94,0.12
2019-12,AGRO,50.52,5.6
2019-12,AUTO,11.43,6.57
2019-12,BANK,9.35,9.89
2019-12,COMM,27.45,15.01
2019-12,CONMAT,15.57,10.2
2019-12,CONS,31.36,6.55
2019-12,CONSUMP,24.28,9.04
2019-12,ENERG,19.76,9.52
2019-12,ETRON,18.79,6.29
2019-12,FASHION,17.14,1.92
2019-12,FIN,18.39,15.66
2019-12,FINCIAL,82.15,6.49
2019-12,FOOD,20.4,11.34
2019-12,HELTH,29.26,15.95
2019-12,HOME,,1.12
2019-12,ICT,25.64,19.3
2019-12,IMM,,-0.78
2019-12,INDUS,30.41,4.42
2019-12,INSUR,13.45,8.33
2019-12,MEDIA,55.94,5.98
2019-12,MINE,,1.22
2019-12,PAPER,7.28,29.63
2019-12,PERSON,26.11,2.54
2019-12,PETRO,17.01,4.73
2019-12,PF&REIT,,
2019-12,PKG,11.45,9.72
2019-12,PROF,49.57,5.21
2019-12,PROP,15.57,9.86
2019-12,PROPCON,58.39,0.25
2019-12,RESOURC,7.84,16.84
2019-12,SERVICE,17.91,10.69
2019-12,STEEL,,-4.82
2019-12,TECH,50.79,9.54
2019-12,TOURISM,42.35,3.54
2019-12,TRANS,107.17,6.69
2020-01,AGRI,53.85,3.11
2020-01,AGRO,50.15,4.25
2020-01,AUTO,10.77,6.23
2020-01,BANK,8.5,9.54
2020-01,COMM,26.56,14.28
2020-01,CONMAT,14.52,8.53
2020-01,CONS,31.22,3.88
2020-01,CONSUMP,24.12,8.05
2020-01,ENERG,19.32,5.5
2020-01,ETRON,18.08,6.34
2020-01,FASHION,17.05,1.54
2020-01,FIN,18.65,15.65
2020-01,FINCIAL,82.9,3.75
2020-01,FOOD,20.77,10.68
2020-01,HELTH,27.98,12.14
2020-01,HOME,,2.4
2020-01,ICT,21.44,19.63
2020-01,IMM,,1.7
2020-01,INDUS,29.28,3.07
2020-01,INSUR,13.21,7.24
2020-01,MEDIA,49.92,2.83
2020-01,MINE,,1.22
2020-01,PAPER,7.32,30.71
2020-01,PERSON,25.07,2.75
2020-01,PETRO,14.56,1.35
2020-01,PF&REIT,,
2020-01,PKG,11.17,8.44
2020-01,PROF,49.56,5.02
2020-01,PROP,14.59,8.52
2020-01,PROPCON,57.98,-1.73
2020-01,RESOURC,7.43,17.67
2020-01,SERVICE,17.23,8.83
2020-01,STEEL,,-0.33
2020-01,TECH,50.11,8.93
2020-01,TOURISM,35.9,1.48
2020-01,TRANS,101.59,-1.27
2020-02,AGRI,47.16,3.11
2020-02,AGRO,42.55,4.25
2020-02,AUTO,10.1,6.23
2020-02,BANK,5.51,9.54
2020-02,COMM,23.05,14.28
2020-02,CONMAT,13.37,8.53
2020-02,CONS,18.8,3.88
2020-02,CONSUMP,18.65,8.05
2020-02,ENERG,15.23,5.5
2020-02,ETRON,20.01,6.34
2020-02,FASHION,24.74,1.54
2020-02,FIN,16.92,15.65
2020-02,FINCIAL,16.83,3.75
2020-02,FOOD,17.19,10.68
2020-02,HELTH,24.35,12.14
2020-02,HOME,42.79,2.4
2020-02,ICT,17.94,19.63
2020-02,IMM,,1.7
2020-02,INDUS,23.56,3.07
2020-02,INSUR,13.09,7.24
2020-02,MEDIA,41.05,2.83
2020-02,MINE,,1.22
2020-02,PAPER,7.12,30.71
2020-02,PERSON,25.55,2.75
2020-02,PETRO,17.08,1.35
2020-02,PF&REIT,,
2020-02,PKG,10.27,8.44
2020-02,PROF,36.21,5.02
2020-02,PROP,12.36,8.52
2020-02,PROPCON,121.46,-1.73
2020-02,RESOURC,5.83,17.67
2020-02,SERVICE,15.2,8.83
2020-02,STEEL,,-0.33
2020-02,TECH,46.11,8.93
2020-02,TOURISM,27.84,1.48
2020-02,TRANS,68.24,-1.27
2020-03,AGRI,586.4,3.11
2020-03,AGRO,31.35,4.25
2020-03,AUTO,10.46,6.23
2020-03,BANK,5.56,9.54
2020-03,COMM,21.19,14.28
2020-03,CONMAT,13.22,8.53
2020-03,CONS,11.83,3.88
2020-03,CONSUMP,14.34,8.05
2020-03,ENERG,12.28,5.5
2020-03,ETRON,15.14,6.34
2020-03,FASHION,25.1,1.54
2020-03,FIN,11.84,15.65
2020-03,FINCIAL,15.77,3.75
2020-03,FOOD,14.7,10.68
2020-03,HELTH,21.65,12.14
2020-03,HOME,56.11,2.4
2020-03,ICT,16.74,19.63
2020-03,IMM,,1.7
2020-03,INDUS,21.07,3.07
2020-03,INSUR,11.61,7.24
2020-03,MEDIA,28.47,2.83
2020-03,MINE,,1.22
2020-03,PAPER,5.2,30.71
2020-03,PERSON,22.11,2.75
2020-03,PETRO,13.43,1.35
2020-03,PF&REIT,,
2020-03,PKG,8.56,8.44
2020-03,PROF,32.15,5.02
2020-03,PROP,9.5,8.52
2020-03,PROPCON,2127.76,-1.73
2020-03,RESOURC,4.1,17.67
2020-03,SERVICE,12.76,8.83
2020-03,STEEL,,-0.33
2020-03,TECH,20.84,8.93
2020-03,TOURISM,25.39,1.48
2020-03,TRANS,41.66,-1.27
2020-04,AGRI,715.62,4.23
2020-04,AGRO,38.46,5.91
2020-04,AUTO,11.26,2.9
2020-04,BANK,5.7,8.46
2020-04,COMM,24.92,12.95
2020-04,CONMAT,14.33,9.48
2020-04,CONS,15.35,2.53
2020-04,CONSUMP,18.06,8.21
2020-04,ENERG,14.86,4.29
2020-04,ETRON,19.92,7.38
2020-04,FASHION,25.94,0.41
2020-04,FIN,14.71,15.17
2020-04,FINCIAL,18.8,4.79
2020-04,FOOD,16.71,9.6
2020-04,HELTH,24.04,10.4
2020-04,HOME,58.65,4.1
2020-04,ICT,16.99,18.4
2020-04,IMM,,5.94
2020-04,INDUS,24.4,3.96
2020-04,INSUR,13.23,7.02
2020-04,MEDIA,38.6,-2.06
2020-04,MINE,,1.66
2020-04,PAPER,7.23,32.33
2020-04,PERSON,26.99,3.02
2020-04,PETRO,16.97,0.55
2020-04,PF&REIT,,
2020-04,PKG,10.71,10.45
2020-04,PROF,41.15,5.03
2020-04,PROP,11.81,7.84
2020-04,PROPCON,,-2.17
2020-04,RESOURC,4.97,12.88
2020-04,SERVICE,15.56,4.09
2020-04,STEEL,,0.15
2020-04,TECH,24.57,9.36
2020-04,TOURISM,30.9,-3.29
2020-04,TRANS,51.99,-5.38
2020-05,AGRI,40.41,4.23
2020-05,AGRO,54.1,5.91
2020-05,AUTO,12.61,2.9
2020-05,BANK,6.2,8.46
2020-05,COMM,26.37,12.95
2020-05,CONMAT,17.15,9.48
2020-05,CONS,23.41,2.53
2020-05,CONSUMP,20.86,8.21
2020-05,ENERG,26.5,4.29
2020-05,ETRON,21.73,7.38
2020-05,FASHION,42.98,0.41
2020-05,FIN,17.29,15.17
2020-05,FINCIAL,41.02,4.79
2020-05,FOOD,18.26,9.6
2020-05,HELTH,32.16,10.4
2020-05,HOME,29.91,4.1
2020-05,ICT,18.23,18.4
2020-05,IMM,177.68,5.94
2020-05,INDUS,32.48,3.96
2020-05,INSUR,15.92,7.02
2020-05,MEDIA,55.98,-2.06
2020-05,MINE,33.0,1.66
2020-05,PAPER,6.83,32.33
2020-05,PERSON,29.34,3.02
2020-05,PETRO,72.22,0.55
2020-05,PF&REIT,,
2020-05,PKG,12.57,10.45
2020-05,PROF,43.15,5.03
2020-05,PROP,12.83,7.84
2020-05,PROPCON,,-2.17
2020-05,RESOURC,5.4,12.88
2020-05,SERVICE,17.07,4.09
2020-05,STEEL,,0.15
2020-05,TECH,29.46,9.36
2020-05,TOURISM,75.96,-3.29
2020-05,TRANS,71.58,-5.38
2020-06,AGRI,41.95,4.23
2020-06,AGRO,54.24,5.91
2020-06,AUTO,13.2,2.9
2020-06,BANK,6.04,8.46
2020-06,COMM,26.27,12.95
2020-06,CONMAT,18.19,9.48
2020-06,CONS,24.79,2.53
2020-06,CONSUMP,24.15,8.21
2020-06,ENERG,27.05,4.29
2020-06,ETRON,21.78,7.38
2020-06,FASHION,30.45,0.41
2020-06,FIN,15.87,15.17
2020-06,FINCIAL,41.19,4.79
2020-06,FOOD,18.98,9.6
2020-06,HELTH,32.21,10.4
2020-06,HOME,31.34,4.1
2020-06,ICT,17.74,18.4
2020-06,IMM,182.36,5.94
2020-06,INDUS,33.92,3.96
2020-06,INSUR,17.31,7.02
2020-06,MEDIA,76.62,-2.06
2020-06,MINE,28.11,1.66
2020-06,PAPER,7.56,32.33
2020-06,PERSON,28.0,3.02
2020-06,PETRO,64.2,0.55
2020-06,PF&REIT,,
2020-06,PKG,13.92,10.45
2020-06,PROF,46.08,5.03
2020-06,PROP,12.44,7.84
2020-06,PROPCON,,-2.17
2020-06,RESOURC,5.71,12.88
2020-06,SERVICE,18.91,4.09
2020-06,STEEL,,0.15
2020-06,TECH,30.9,9.36
2020-06,TOURISM,74.94,-3.29
2020-06,TRANS,60.06,-5.38
2020-07,AGRI,39.34,8.37
2020-07,AGRO,59.48,7.7
2020-07,AUTO,12.55,2.06
2020-07,BANK,5.57,7.18
2020-07,COMM,26.52,12.38
2020-07,CONMAT,19.1,10.58
2020-07,CONS,24.2,1.59
2020-07,CONSUMP,23.48,8.6
2020-07,ENERG,29.05,4.19
2020-07,ETRON,30.99,9.14
2020-07,FASHION,30.12,0.1
2020-07,FIN,16.2,13.97
2020-07,FINCIAL,45.54,5.52
2020-07,FOOD,19.61,8.13
2020-07,HELTH,31.61,8.19
2020-07,HOME,32.0,5.32
2020-07,ICT,17.71,16.24
2020-07,IMM,192.67,5.41
2020-07,INDUS,38.36,4.78
2020-07,INSUR,17.88,6.82
2020-07,MEDIA,111.04,-3.63
2020-07,MINE,,6.42
2020-07,PAPER,7.83,30.74
2020-07,PERSON,86.92,16.35
2020-07,PETRO,62.79,0.16
2020-07,PF&REIT,,
2020-07,PKG,16.07,10.4
2020-07,PROF,69.06,0.5
2020-07,PROP,12.34,7.07
2020-07,PROPCON,,-3.37
2020-07,RESOURC,6.29,-2.36
2020-07,SERVICE,18.98,3.63
2020-07,STEEL,,2.1
2020-07,TECH,27.62,10.45
2020-07,TOURISM,70.92,-8.12
2020-07,TRANS,52.84,-15.45
2020-08,AGRI,27.17,8.37
2020-08,AGRO,45.51,7.7
2020-08,AUTO,25.5,2.06
2020-08,BANK,6.4,7.18
2020-08,COMM,29.8,12.38
2020-08,CONMAT,16.3,10.58
2020-08,CONS,37.94,1.59
2020-08,CONSUMP,26.04,8.6
2020-08,ENERG,33.15,4.19
2020-08,ETRON,33.85,9.14
2020-08,FASHION,113.04,0.1
2020-08,FIN,16.08,13.97
2020-08,FINCIAL,43.9,5.52
2020-08,FOOD,22.22,8.13
2020-08,HELTH,36.42,8.19
2020-08,HOME,19.03,5.32
2020-08,ICT,18.3,16.24
2020-08,IMM,51.07,5.41
2020-08,INDUS,29.01,4.78
2020-08,INSUR,16.7,6.82
2020-08,MEDIA,,-3.63
2020-08,MINE,,6.42
2020-08,PAPER,9.64,30.74
2020-08,PERSON,48.15,16.35
2020-08,PETRO,155.24,0.16
2020-08,PF&REIT,,
2020-08,PKG,13.95,10.4
2020-08,PROF,75.68,0.5
2020-08,PROP,14.02,7.07
2020-08,PROPCON,,-3.37
2020-08,RESOURC,10.75,-2.36
2020-08,SERVICE,50.72,3.63
2020-08,STEEL,,2.1
2020-08,TECH,26.01,10.45
2020-08,TOURISM,,-8.12
2020-08,TRANS,,-15.45
2020-09,AGRI,27.46,8.37
2020-09,AGRO,45.99,7.7
2020-09,AUTO,27.79,2.06
2020-09,BANK,5.85,7.18
2020-09,COMM,28.59,12.38
2020-09,CONMAT,14.76,10.58
2020-09,CONS,34.65,1.59
2020-09,CONSUMP,26.22,8.6
2020-09,ENERG,30.03,4.19
2020-09,ETRON,42.09,9.14
2020-09,FASHION,113.2,0.1
2020-09,FIN,16.18,13.97
2020-09,FINCIAL,42.29,5.52
2020-09,FOOD,20.87,8.13
2020-09,HELTH,34.0,8.19
2020-09,HOME,19.24,5.32
2020-09,ICT,17.15,16.24
2020-09,IMM,51.43,5.41
2020-09,INDUS,30.72,4.78
2020-09,INSUR,16.91,6.82
2020-09,MEDIA,,-3.63
2020-09,MINE,,6.42
2020-09,PAPER,9.71,30.74
2020-09,PERSON,53.02,16.35
2020-09,PETRO,137.96,0.16
2020-09,PF&REIT,,
2020-09,PKG,13.73,10.4
2020-09,PROF,75.13,0.5
2020-09,PROP,12.91,7.07
2020-09,PROPCON,,-3.37
2020-09,RESOURC,10.52,-2.36
2020-09,SERVICE,53.36,3.63
2020-09,STEEL,,2.1
2020-09,TECH,26.67,10.45
2020-09,TOURISM,,-8.12
2020-09,TRANS,,-15.45
2020-10,AGRI,33.21,17.67
2020-10,AGRO,46.16,4.6
2020-10,AUTO,26.78,3.78
2020-10,BANK,5.8,6.26
2020-10,COMM,26.3,10.45
2020-10,CONMAT,14.93,10.7
2020-10,CONS,31.71,0.41
2020-10,CONSUMP,25.09,8.86
2020-10,ENERG,30.05,4.16
2020-10,ETRON,37.48,11.3
2020-10,FASHION,112.66,0.07
2020-10,FIN,17.27,13.7
2020-10,FINCIAL,41.68,-1.11
2020-10,FOOD,19.93,6.94
2020-10,HELTH,32.15,7.81
2020-10,HOME,19.32,6.06
2020-10,ICT,17.22,14.65
2020-10,IMM,40.99,8.69
2020-10,INDUS,30.58,6.15
2020-10,INSUR,16.72,7.27
2020-10,MEDIA,,-3.45
2020-10,MINE,,6.97
2020-10,PAPER,9.1,30.63
2020-10,PERSON,61.58,46.55
2020-10,PETRO,141.16,1.86
2020-10,PF&REIT,,
2020-10,PKG,19.13,10.41
2020-10,PROF,45.97,0.93
2020-10,PROP,11.96,4.13
2020-10,PROPCON,,-4.02
2020-10,RESOURC,10.36,-2.79
2020-10,SERVICE,51.86,4.51
2020-10,STEEL,,0.57
2020-10,TECH,25.28,12.3
2020-10,TOURISM,,-16.29
2020-10,TRANS,,-54.28
2020-11,AGRI,15.46,17.67
2020-11,AGRO,35.77,4.6
2020-11,AUTO,43.03,3.78
2020-11,BANK,8.69,6.26
2020-11,COMM,30.48,10.45
2020-11,CONMAT,14.75,10.7
2020-11,CONS,54.04,0.41
2020-11,CONSUMP,25.62,8.86
2020-11,ENERG,36.84,4.16
2020-11,ETRON,44.51,11.3
2020-11,FASHION,501.61,0.07
2020-11,FIN,19.07,13.7
2020-11,FINCIAL,35.12,-1.11
2020-11,FOOD,25.74,6.94
2020-11,HELTH,47.07,7.81
2020-11,HOME,16.05,6.06
2020-11,ICT,20.78,14.65
2020-11,IMM,48.03,8.69
2020-11,INDUS,26.63,6.15
2020-11,INSUR,19.0,7.27
2020-11,MEDIA,,-3.45
2020-11,MINE,,6.97
2020-11,PAPER,8.69,30.63
2020-11,PERSON,19.21,46.55
2020-11,PETRO,851.7,1.86
2020-11,PF&REIT,,
2020-11,PKG,22.22,10.41
2020-11,PROF,146.53,0.93
2020-11,PROP,16.41,4.13
2020-11,PROPCON,,-4.02
2020-11,RESOURC,,-2.79
2020-11,SERVICE,69.21,4.51
2020-11,STEEL,,0.57
2020-11,TECH,32.12,12.3
2020-11,TOURISM,,-16.29
2020-11,TRANS,,-54.28
2020-12,AGRI,15.48,17.67
2020-12,AGRO,37.88,4.6
2020-12,AUTO,45.28,3.78
2020-12,BANK,9.2,6.26
2020-12,COMM,29.27,10.45
2020-12,CONMAT,14.92,10.7
2020-12,CONS,51.9,0.41
2020-12,CONSUMP,26.5,8.86
2020-12,ENERG,38.07,4.16
2020-12,ETRON,78.92,11.3
2020-12,FASHION,498.26,0.07
2020-12,FIN,21.58,13.7
2020-12,FINCIAL,38.93,-1.11
2020-12,FOOD,24.87,6.94
2020-12,HELTH,46.1,7.81
2020-12,HOME,16.29,6.06
2020-12,ICT,20.88,14.65
2020-12,IMM,53.8,8.69
2020-12,INDUS,27.64,6.15
2020-12,INSUR,19.56,7.27
2020-12,MEDIA,,-3.45
2020-12,MINE,,6.97
2020-12,PAPER,8.56,30.63
2020-12,PERSON,19.41,46.55
2020-12,PETRO,918.99,1.86
2020-12,PF&REIT,,
2020-12,PKG,22.15,10.41
2020-12,PROF,151.66,0.93
2020-12,PROP,16.58,4.13
2020-12,PROPCON,,-4.02
2020-12,RESOURC,,-2.79
2020-12,SERVICE,76.43,4.51
2020-12,STEEL,,0.57
2020-12,TECH,31.51,12.3
2020-12,TOURISM,,-16.29
2020-12,TRANS,,-54.28
2021-01,AGRI,16.39,24.06
2021-01,AGRO,38.01,5.53
2021-01,AUTO,48.89,4.56
2021-01,BANK,9.49,6.12
2021-01,COMM,29.58,9.16
2021-01,CONMAT,14.95,12.77
2021-01,CONS,50.59,0.97
2021-01,CONSUMP,29.88,10.45
2021-01,ENERG,37.7,8.66
2021-01,ETRON,88.29,12.32
2021-01,FASHION,501.84,0.46
2021-01,FIN,22.55,15.05
2021-01,FINCIAL,39.47,4.4
2021-01,FOOD,26.28,6.17
2021-01,HELTH,46.88,6.6
2021-01,HOME,16.76,5.37
2021-01,ICT,20.63,15.94
2021-01,IMM,55.63,10.57
2021-01,INDUS,29.9,7.83
2021-01,INSUR,19.7,9.55
2021-01,MEDIA,,-0.16
2021-01,MINE,,6.4
2021-01,PAPER,13.04,27.65
2021-01,PERSON,20.21,65.14
2021-01,PETRO,905.36,6.75
2021-01,PF&REIT,,
2021-01,PKG,24.18,9.52
2021-01,PROF,150.82,1.16
2021-01,PROP,16.64,4.89
2021-01,PROPCON,,-3.05
2021-01,RESOURC,,-2.66
2021-01,SERVICE,81.56,6.97
2021-01,STEEL,,6.8
2021-01,TECH,32.93,12.56
2021-01,TOURISM,,-19.16
2021-01,TRANS,,-3.56
2021-02,AGRI,10.92,24.06
2021-02,AGRO,34.76,5.53
2021-02,AUTO,42.54,4.56
2021-02,BANK,10.63,6.12
2021-02,COMM,33.1,9.16
2021-02,CONMAT,14.46,12.77
2021-02,CONS,47.75,0.97
2021-02,CONSUMP,34.45,10.45
2021-02,ENERG,37.41,8.66
2021-02,ETRON,59.43,12.32
2021-02,FASHION,,0.46
2021-02,FIN,21.97,15.05
